---,Name
20938,"NSLOCTEXT("""", ""ItemTable_20938_Name"", ""xx_GreyApe_Throw_Pet"")"
20939,"NSLOCTEXT("""", ""ItemTable_20939_Name"", ""xx_GreyApe_JumpSmash_Pet"")"
20941,"NSLOCTEXT("""", ""ItemTable_20941_Name"", ""XX_DeepOne_Fishpeople_c0"")"
20942,"NSLOCTEXT("""", ""ItemTable_20942_Name"", ""XX_DeepOne_Fishpeople_c1"")"
20943,"NSLOCTEXT("""", ""ItemTable_20943_Name"", ""XX_DeepOne_Fishpeople_c2"")"
20944,"NSLOCTEXT("""", ""ItemTable_20944_Name"", ""XX_DeepOne_Fishpeople_SonicScream"")"
20945,"NSLOCTEXT("""", ""ItemTable_20945_Name"", ""XX_DeepOne_Fishpeople_PoisonBreath"")"
20951,"NSLOCTEXT("""", ""ItemTable_20951_Name"", ""XX_DeepOne_Monstrosity_Swipe_c0"")"
20952,"NSLOCTEXT("""", ""ItemTable_20952_Name"", ""XX_DeepOne_Monstrosity_Swipe_c1"")"
20953,"NSLOCTEXT("""", ""ItemTable_20953_Name"", ""XX_DeepOne_Monstrosity_GroundPound"")"
20954,"NSLOCTEXT("""", ""ItemTable_20954_Name"", ""XX_DeepOne_Monstrosity_PoisonBreath_Standing"")"
20955,"NSLOCTEXT("""", ""ItemTable_20955_Name"", ""XX_DeepOne_Monstrosity_PoisonBreath_Ground"")"
20956,"NSLOCTEXT("""", ""ItemTable_20956_Name"", ""XX_DeepOne_Monstrosity_Rake_Charge"")"
20957,"NSLOCTEXT("""", ""ItemTable_20957_Name"", ""XX_DeepOne_Monstrosity_Rake_Standing"")"
20970,"NSLOCTEXT("""", ""ItemTable_20970_Name"", ""XX_BigCatPanther_bc_1"")"
20971,"NSLOCTEXT("""", ""ItemTable_20971_Name"", ""XX_BigCatPanther_bc_2"")"
20972,"NSLOCTEXT("""", ""ItemTable_20972_Name"", ""XX_BigCatPanther_bc_3"")"
20973,"NSLOCTEXT("""", ""ItemTable_20973_Name"", ""XX_BigCatPanther_bc_4"")"
20974,"NSLOCTEXT("""", ""ItemTable_20974_Name"", ""XX_BigCatPanther_bc_5"")"
20975,"NSLOCTEXT("""", ""ItemTable_20975_Name"", ""XX_BigCatPanther_bc_6"")"
20980,"NSLOCTEXT("""", ""ItemTable_20980_Name"", ""XX_Jaguar_Jab1"")"
20981,"NSLOCTEXT("""", ""ItemTable_20981_Name"", ""XX_Jaguar_Jab2"")"
20982,"NSLOCTEXT("""", ""ItemTable_20982_Name"", ""XX_Jaguar_Overhead"")"
20983,"NSLOCTEXT("""", ""ItemTable_20983_Name"", ""XX_Jaguar_Sidedash_Left"")"
20984,"NSLOCTEXT("""", ""ItemTable_20984_Name"", ""XX_Jaguar_Sidedash_Right"")"
20985,"NSLOCTEXT("""", ""ItemTable_20985_Name"", ""XX_Jaguar_Charge"")"
20990,"NSLOCTEXT("""", ""ItemTable_20990_Name"", ""XX_RhinoKing_bc_1"")"
20991,"NSLOCTEXT("""", ""ItemTable_20991_Name"", ""XX_RhinoKing_bc_2"")"
20992,"NSLOCTEXT("""", ""ItemTable_20992_Name"", ""XX_RhinoKing_bc_3"")"
20993,"NSLOCTEXT("""", ""ItemTable_20993_Name"", ""XX_RhinoKing_charge_1"")"
20994,"NSLOCTEXT("""", ""ItemTable_20994_Name"", ""XX_Mammoth_bc_1"")"
20995,"NSLOCTEXT("""", ""ItemTable_20995_Name"", ""XX_Mammoth_bc_2"")"
20996,"NSLOCTEXT("""", ""ItemTable_20996_Name"", ""XX_Mammoth_charge"")"
20997,"NSLOCTEXT("""", ""ItemTable_20997_Name"", ""XX_Mammoth_Stomp"")"
20998,"NSLOCTEXT("""", ""ItemTable_20998_Name"", ""XX_Mammoth_Spin"")"
21000,"NSLOCTEXT("""", ""ItemTable_21000_Name"", ""XX_Camel_Scared"")"
21001,"NSLOCTEXT("""", ""ItemTable_21001_Name"", ""XX_Camel_Bite"")"
21015,"NSLOCTEXT("""", ""ItemTable_21015_Name"", ""XX_Bear_bc_1"")"
21016,"NSLOCTEXT("""", ""ItemTable_21016_Name"", ""XX_Bear_bc_2"")"
21017,"NSLOCTEXT("""", ""ItemTable_21017_Name"", ""XX_Bear_medium_1"")"
21018,"NSLOCTEXT("""", ""ItemTable_21018_Name"", ""XX_Bear_medium_2"")"
21019,"NSLOCTEXT("""", ""ItemTable_21019_Name"", ""XX_Kappa_bc_1"")"
21020,"NSLOCTEXT("""", ""ItemTable_21020_Name"", ""XX_Kappa_bc_2"")"
21021,"NSLOCTEXT("""", ""ItemTable_21021_Name"", ""XX_Kappa_bc_3"")"
21022,"NSLOCTEXT("""", ""ItemTable_21022_Name"", ""XX_Kappa_bc_4"")"
21023,"NSLOCTEXT("""", ""ItemTable_21023_Name"", ""XX_GreyApe_Smash"")"
21024,"NSLOCTEXT("""", ""ItemTable_21024_Name"", ""XX_GreyApe_JumpSmash"")"
21025,"NSLOCTEXT("""", ""ItemTable_21025_Name"", ""XX_Hyena_bc_1"")"
21026,"NSLOCTEXT("""", ""ItemTable_21026_Name"", ""XX_Hyena_bc_2"")"
21027,"NSLOCTEXT("""", ""ItemTable_21027_Name"", ""XX_Hyena_charge_1"")"
21028,"NSLOCTEXT("""", ""ItemTable_21028_Name"", ""XX_Jaguar_Jab1"")"
21029,"NSLOCTEXT("""", ""ItemTable_21029_Name"", ""XX_Jaguar_Jab2"")"
21030,"NSLOCTEXT("""", ""ItemTable_21030_Name"", ""XX_Jaguar_Overhead"")"
21031,"NSLOCTEXT("""", ""ItemTable_21031_Name"", ""XX_Jaguar_Sidedash_Left"")"
21032,"NSLOCTEXT("""", ""ItemTable_21032_Name"", ""XX_Jaguar_Sidedash_Right"")"
21033,"NSLOCTEXT("""", ""ItemTable_21033_Name"", ""XX_Jaguar_Charge"")"
21034,"NSLOCTEXT("""", ""ItemTable_21034_Name"", ""XX_Ostrich_bc_1"")"
21035,"NSLOCTEXT("""", ""ItemTable_21035_Name"", ""XX_Ostrich_bc_2"")"
21036,"NSLOCTEXT("""", ""ItemTable_21036_Name"", ""XX_Ostrich_bc_3"")"
21037,"NSLOCTEXT("""", ""ItemTable_21037_Name"", ""XX_Ostrich_charge_1"")"
21038,"NSLOCTEXT("""", ""ItemTable_21038_Name"", ""XX_Kappa_bc_1"")"
21039,"NSLOCTEXT("""", ""ItemTable_21039_Name"", ""XX_Kappa_bc_2"")"
21040,"NSLOCTEXT("""", ""ItemTable_21040_Name"", ""XX_Kappa_bc_3"")"
21041,"NSLOCTEXT("""", ""ItemTable_21041_Name"", ""XX_Kappa_bc_4"")"
21042,"NSLOCTEXT("""", ""ItemTable_21042_Name"", ""XX_Locust_bc_1"")"
21043,"NSLOCTEXT("""", ""ItemTable_21043_Name"", ""XX_Locust_bc_2"")"
21044,"NSLOCTEXT("""", ""ItemTable_21044_Name"", ""XX_Crocodile_bc_1"")"
21045,"NSLOCTEXT("""", ""ItemTable_21045_Name"", ""XX_Crocodile_bc_2"")"
21046,"NSLOCTEXT("""", ""ItemTable_21046_Name"", ""XX_Crocodile_bc_3"")"
21047,"NSLOCTEXT("""", ""ItemTable_21047_Name"", ""XX_Crocodile_bc_4"")"
21048,"NSLOCTEXT("""", ""ItemTable_21048_Name"", ""XX_Rocknose_bc_1"")"
21049,"NSLOCTEXT("""", ""ItemTable_21049_Name"", ""XX_Rocknose_bc_2"")"
21050,"NSLOCTEXT("""", ""ItemTable_21050_Name"", ""XX_Rocknose_bc_3"")"
21051,"NSLOCTEXT("""", ""ItemTable_21051_Name"", ""XX_Sabretooth_bc_1"")"
21052,"NSLOCTEXT("""", ""ItemTable_21052_Name"", ""XX_Sabretooth_bc_2"")"
21053,"NSLOCTEXT("""", ""ItemTable_21053_Name"", ""XX_Sabretooth_bc_3"")"
21054,"NSLOCTEXT("""", ""ItemTable_21054_Name"", ""XX_Sabretooth_bc_4"")"
21055,"NSLOCTEXT("""", ""ItemTable_21055_Name"", ""XX_Sabretooth_bc_5"")"
21056,"NSLOCTEXT("""", ""ItemTable_21056_Name"", ""XX_Sabretooth_bc_6"")"
21057,"NSLOCTEXT("""", ""ItemTable_21057_Name"", ""XX_Tiger_White_Jab1"")"
21058,"NSLOCTEXT("""", ""ItemTable_21058_Name"", ""XX_Tiger_White_Jab2"")"
21059,"NSLOCTEXT("""", ""ItemTable_21059_Name"", ""XX_Tiger_White_Overhead"")"
21060,"NSLOCTEXT("""", ""ItemTable_21060_Name"", ""XX_Tiger_White_Sidedash_Left"")"
21061,"NSLOCTEXT("""", ""ItemTable_21061_Name"", ""XX_Tiger_White_Sidedash_Right"")"
21062,"NSLOCTEXT("""", ""ItemTable_21062_Name"", ""XX_Tiger_White_Charge"")"
21063,"NSLOCTEXT("""", ""ItemTable_21063_Name"", ""XX_Wolf_Dire_bc_1"")"
21064,"NSLOCTEXT("""", ""ItemTable_21064_Name"", ""XX_Wolf_Dire_bc_2"")"
21065,"NSLOCTEXT("""", ""ItemTable_21065_Name"", ""XX_Wolf_Dire_bc_3"")"
21066,"NSLOCTEXT("""", ""ItemTable_21066_Name"", ""XX_Wolf_charge_1"")"
21067,"NSLOCTEXT("""", ""ItemTable_21067_Name"", ""XX_Wolf_sidestep_left"")"
21068,"NSLOCTEXT("""", ""ItemTable_21068_Name"", ""XX_Wolf_sidestep_right"")"
21069,"NSLOCTEXT("""", ""ItemTable_21069_Name"", ""xx_Gorilla_Jab_1_Pet"")"
21070,"NSLOCTEXT("""", ""ItemTable_21070_Name"", ""xx_Gorilla_Jab_2_Pet"")"
21071,"NSLOCTEXT("""", ""ItemTable_21071_Name"", ""xx_Gorilla_Jab_3_Pet"")"
21072,"NSLOCTEXT("""", ""ItemTable_21072_Name"", ""xx_Gorilla_Jab_4_Pet"")"
21073,"NSLOCTEXT("""", ""ItemTable_21073_Name"", ""xx_Gorilla_Smash_Pet"")"
21074,"NSLOCTEXT("""", ""ItemTable_21074_Name"", ""xx_Gorilla_Charge_Pet"")"
21075,"NSLOCTEXT("""", ""ItemTable_21075_Name"", ""xx_Gorilla_Jab_1_PetAplha"")"
21076,"NSLOCTEXT("""", ""ItemTable_21076_Name"", ""xx_Gorilla_Jab_2_PetAplha"")"
21077,"NSLOCTEXT("""", ""ItemTable_21077_Name"", ""xx_Gorilla_Jab_3_PetAplha"")"
21078,"NSLOCTEXT("""", ""ItemTable_21078_Name"", ""xx_Gorilla_Jab_4_PetAplha"")"
21079,"NSLOCTEXT("""", ""ItemTable_21079_Name"", ""xx_Gorilla_Smash_PetAplha"")"
21080,"NSLOCTEXT("""", ""ItemTable_21080_Name"", ""xx_Gorilla_Charge_PetAplha"")"
21081,"NSLOCTEXT("""", ""ItemTable_21081_Name"", ""XX_Elephant_bc_1"")"
21082,"NSLOCTEXT("""", ""ItemTable_21082_Name"", ""XX_Elephant_bc_2"")"
21083,"NSLOCTEXT("""", ""ItemTable_21083_Name"", ""XX_Elephant_charge"")"
21084,"NSLOCTEXT("""", ""ItemTable_21084_Name"", ""XX_Elephant_Stomp"")"
22000,"NSLOCTEXT("""", ""ItemTable_22000_Name"", ""XX_SmokeDemon_bc_0"")"
22001,"NSLOCTEXT("""", ""ItemTable_22001_Name"", ""XX_SmokeDemon_bc_1"")"
22002,"NSLOCTEXT("""", ""ItemTable_22002_Name"", ""XX_SmokeDemon_bc_2"")"
22003,"NSLOCTEXT("""", ""ItemTable_22003_Name"", ""XX_SmokeDemon_bc_3"")"
22004,"NSLOCTEXT("""", ""ItemTable_22004_Name"", ""XX_SmokeDemon_Summon"")"
22005,"NSLOCTEXT("""", ""ItemTable_22005_Name"", ""XX_SmokeDemon_Shadowbreath"")"
22006,"NSLOCTEXT("""", ""ItemTable_22006_Name"", ""XX_SmokeDemon_Smash"")"
22007,"NSLOCTEXT("""", ""ItemTable_22007_Name"", ""XX_SmokeDemon_Phaseshift_2_Smash_Sequence"")"
22008,"NSLOCTEXT("""", ""ItemTable_22008_Name"", ""XX_SmokeDemon_Phaseshift_3_Summon"")"
22009,"NSLOCTEXT("""", ""ItemTable_22009_Name"", ""XX_SmokeDemon_Phaseshift_4_Darkness"")"
22010,"NSLOCTEXT("""", ""ItemTable_22010_Name"", ""XX_SmokeDemon_Threaten"")"
22020,"NSLOCTEXT("""", ""ItemTable_22020_Name"", ""XX_SzethTheDrunk_Attack1"")"
22021,"NSLOCTEXT("""", ""ItemTable_22021_Name"", ""XX_SzethTheDrunk_Attack2"")"
22022,"NSLOCTEXT("""", ""ItemTable_22022_Name"", ""XX_SzethTheDrunk_Dash"")"
22023,"NSLOCTEXT("""", ""ItemTable_22023_Name"", ""XX_SzethTheDrunk_Charge"")"
22024,"NSLOCTEXT("""", ""ItemTable_22024_Name"", ""XX_SzethTheDrunk_Spin"")"
22030,"NSLOCTEXT("""", ""ItemTable_22030_Name"", ""Spectral Sword"")"
29000,"NSLOCTEXT("""", ""ItemTable_29000_Name"", ""Improved Climbing Boots Schematic"")"
29001,"NSLOCTEXT("""", ""ItemTable_29001_Name"", ""Scroll (Kinscourge Statue)"")"
29002,"NSLOCTEXT("""", ""ItemTable_29002_Name"", ""Scroll (Serpentmen Statues)"")"
29003,"NSLOCTEXT("""", ""ItemTable_29003_Name"", ""Scroll (Kiln)"")"
29004,"NSLOCTEXT("""", ""ItemTable_29004_Name"", ""Scroll (Waymarkers)"")"
29005,"NSLOCTEXT("""", ""ItemTable_29005_Name"", ""Scroll (Merchant Signs)"")"
29006,"NSLOCTEXT("""", ""ItemTable_29006_Name"", ""Scroll (Practice Swords)"")"
29007,"NSLOCTEXT("""", ""ItemTable_29007_Name"", ""Scroll (The Glasser)"")"
29008,"NSLOCTEXT("""", ""ItemTable_29008_Name"", ""Scroll (Reinforced Stool)"")"
29009,"NSLOCTEXT("""", ""ItemTable_29009_Name"", ""Scroll (Battle Spatula)"")"
29010,"NSLOCTEXT("""", ""ItemTable_29010_Name"", ""Scroll (Table Leg)"")"
29011,"NSLOCTEXT("""", ""ItemTable_29011_Name"", ""Scroll (Gravedigger)"")"
29012,"NSLOCTEXT("""", ""ItemTable_29012_Name"", ""Scroll (Dead Leg)"")"
29013,"NSLOCTEXT("""", ""ItemTable_29013_Name"", ""Scroll (Petrified Egg)"")"
29014,"NSLOCTEXT("""", ""ItemTable_29014_Name"", ""Scroll (Throne of Skelos)"")"
29015,"NSLOCTEXT("""", ""ItemTable_29015_Name"", ""Scroll (Venom-Infused Sword)"")"
29016,"NSLOCTEXT("""", ""ItemTable_29016_Name"", ""Scroll (Venom-Infused Two-Handed Sword)"")"
29017,"NSLOCTEXT("""", ""ItemTable_29017_Name"", ""Scroll (Venom-Infused War-Axe)"")"
29018,"NSLOCTEXT("""", ""ItemTable_29018_Name"", ""Scroll (Venom-Infused Daggers)"")"
29019,"NSLOCTEXT("""", ""ItemTable_29019_Name"", ""Scroll (Venom-Infused Pike)"")"
29020,"NSLOCTEXT("""", ""ItemTable_29020_Name"", ""Scroll (Tablet of Power)"")"
29021,"NSLOCTEXT("""", ""ItemTable_29021_Name"", ""Scroll (Decorative Grindstone)"")"
29022,"NSLOCTEXT("""", ""ItemTable_29022_Name"", ""Scroll (Bindings of the Dead)"")"
29024,"NSLOCTEXT("""", ""ItemTable_29024_Name"", ""Scroll (Skelos Armor)"")"
29026,"NSLOCTEXT("""", ""ItemTable_29026_Name"", ""Scroll (Essence Of Rot)"")"
29027,"NSLOCTEXT("""", ""ItemTable_29027_Name"", ""Scroll (Faux Taxidermy)"")"
29028,"NSLOCTEXT("""", ""ItemTable_29028_Name"", ""Scroll (Havoc and Malice)"")"
29029,"NSLOCTEXT("""", ""ItemTable_29029_Name"", ""Scroll (Whirlwind Blades)"")"
29030,"NSLOCTEXT("""", ""ItemTable_29030_Name"", ""Scroll (Yoggite Chosen Mask)"")"
29999,"NSLOCTEXT("""", ""ItemTable_29999_Name"", ""Scroll (Specialist Ammunition IV)"")"
30000,"NSLOCTEXT("""", ""ItemTable_30000_Name"", ""Scroll"")"
30001,"NSLOCTEXT("""", ""ItemTable_30001_Name"", ""Scrawled Note"")"
30002,"NSLOCTEXT("""", ""ItemTable_30002_Name"", ""Leather Journal"")"
30003,"NSLOCTEXT("""", ""ItemTable_30003_Name"", ""Prayer to Hanuman"")"
30004,"NSLOCTEXT("""", ""ItemTable_30004_Name"", ""Scribbled Note"")"
30005,"NSLOCTEXT("""", ""ItemTable_30005_Name"", ""Torn Parchment"")"
30006,"NSLOCTEXT("""", ""ItemTable_30006_Name"", ""Razma\'s Journal #1"")"
30007,"NSLOCTEXT("""", ""ItemTable_30007_Name"", ""Razma\'s Journal #2"")"
30008,"NSLOCTEXT("""", ""ItemTable_30008_Name"", ""Razma\'s Journal #3"")"
30009,"NSLOCTEXT("""", ""ItemTable_30009_Name"", ""Razma\'s Journal #4"")"
30010,"NSLOCTEXT("""", ""ItemTable_30010_Name"", ""Razma\'s Journal #5"")"
30011,"NSLOCTEXT("""", ""ItemTable_30011_Name"", ""Razma\'s Journal #6"")"
30012,"NSLOCTEXT("""", ""ItemTable_30012_Name"", ""Razma\'s Journal #7"")"
30013,"NSLOCTEXT("""", ""ItemTable_30013_Name"", ""Razma\'s Journal #8"")"
30014,"NSLOCTEXT("""", ""ItemTable_30014_Name"", ""Etched Note"")"
30015,"NSLOCTEXT("""", ""ItemTable_30015_Name"", ""First Mate\'s Report"")"
30016,"NSLOCTEXT("""", ""ItemTable_30016_Name"", ""Black Hand Shanty"")"
30017,"NSLOCTEXT("""", ""ItemTable_30017_Name"", ""Salaceo\'s Instructions"")"
30019,"NSLOCTEXT("""", ""ItemTable_30019_Name"", ""Priest\'s Journal"")"
30023,"NSLOCTEXT("""", ""ItemTable_30023_Name"", ""Mercenary\'s Diary Page"")"
30024,"NSLOCTEXT("""", ""ItemTable_30024_Name"", ""Waterstained Note"")"
30025,"NSLOCTEXT("""", ""ItemTable_30025_Name"", ""XX_Placeholder_Lore_1"")"
30026,"NSLOCTEXT("""", ""ItemTable_30026_Name"", ""XX_Placeholder_Lore_2"")"
30027,"NSLOCTEXT("""", ""ItemTable_30027_Name"", ""XX_Placeholder_Lore_3"")"
30028,"NSLOCTEXT("""", ""ItemTable_30028_Name"", ""XX_Placeholder_Lore_4"")"
30029,"NSLOCTEXT("""", ""ItemTable_30029_Name"", ""XX_Placeholder_Lore_5"")"
30030,"NSLOCTEXT("""", ""ItemTable_30030_Name"", ""XX_Placeholder_Lore_6"")"
30031,"NSLOCTEXT("""", ""ItemTable_30031_Name"", ""XX_Placeholder_Lore_7"")"
30032,"NSLOCTEXT("""", ""ItemTable_30032_Name"", ""XX_Placeholder_Lore_8"")"
30033,"NSLOCTEXT("""", ""ItemTable_30033_Name"", ""XX_Placeholder_Lore_9"")"
30034,"NSLOCTEXT("""", ""ItemTable_30034_Name"", ""XX_Placeholder_Lore_10"")"
30035,"NSLOCTEXT("""", ""ItemTable_30035_Name"", ""XX_Placeholder_Lore_11"")"
30036,"NSLOCTEXT("""", ""ItemTable_30036_Name"", ""XX_Placeholder_Lore_12"")"
30037,"NSLOCTEXT("""", ""ItemTable_30037_Name"", ""XX_Placeholder_Lore_13"")"
30038,"NSLOCTEXT("""", ""ItemTable_30038_Name"", ""XX_Placeholder_Lore_14"")"
30039,"NSLOCTEXT("""", ""ItemTable_30039_Name"", ""XX_Placeholder_Lore_15"")"
30040,"NSLOCTEXT("""", ""ItemTable_30040_Name"", ""XX_Placeholder_Lore_16"")"
30041,"NSLOCTEXT("""", ""ItemTable_30041_Name"", ""XX_Placeholder_Lore_17"")"
30042,"NSLOCTEXT("""", ""ItemTable_30042_Name"", ""XX_Placeholder_Lore_18"")"
30043,"NSLOCTEXT("""", ""ItemTable_30043_Name"", ""XX_Placeholder_Lore_19"")"
30044,"NSLOCTEXT("""", ""ItemTable_30044_Name"", ""XX_Placeholder_Lore_20"")"
30045,"NSLOCTEXT("""", ""ItemTable_30045_Name"", ""Scroll (Khari Weaponry)"")"
30046,"NSLOCTEXT("""", ""ItemTable_30046_Name"", ""Scroll (Khari Overseer Armor)"")"
30047,"NSLOCTEXT("""", ""ItemTable_30047_Name"", ""Scroll (Khari Warrior Armor)"")"
30048,"NSLOCTEXT("""", ""ItemTable_30048_Name"", ""Scroll (Khari Soldier Armor)"")"
41020,"NSLOCTEXT("""", ""ItemTable_41020_Name"", ""Simple Armor Patch Kit"")"
41021,"NSLOCTEXT("""", ""ItemTable_41021_Name"", ""Armor Patch Kit"")"
41022,"NSLOCTEXT("""", ""ItemTable_41022_Name"", ""Advanced Armor Patch Kit"")"
41023,"NSLOCTEXT("""", ""ItemTable_41023_Name"", ""Master Armor Patch Kit"")"
41024,"NSLOCTEXT("""", ""ItemTable_41024_Name"", ""Simple Weapon Repair Kit"")"
41025,"NSLOCTEXT("""", ""ItemTable_41025_Name"", ""Weapon Repair Kit"")"
41026,"NSLOCTEXT("""", ""ItemTable_41026_Name"", ""Advanced Weapon Repair Kit"")"
41027,"NSLOCTEXT("""", ""ItemTable_41027_Name"", ""Master Weapon Repair Kit"")"
41028,"NSLOCTEXT("""", ""ItemTable_41028_Name"", ""Steel Cleaver"")"
41029,"NSLOCTEXT("""", ""ItemTable_41029_Name"", ""Hardened Steel Cleaver"")"
41030,"NSLOCTEXT("""", ""ItemTable_41030_Name"", ""Star Metal Cleaver"")"
41031,"NSLOCTEXT("""", ""ItemTable_41031_Name"", ""Improvised Torch"")"
41032,"NSLOCTEXT("""", ""ItemTable_41032_Name"", ""Sealed Waterskin"")"
41033,"NSLOCTEXT("""", ""ItemTable_41033_Name"", ""Torch"")"
41034,"NSLOCTEXT("""", ""ItemTable_41034_Name"", ""Stone Cleaver"")"
41035,"NSLOCTEXT("""", ""ItemTable_41035_Name"", ""Glowing Stick"")"
41036,"NSLOCTEXT("""", ""ItemTable_41036_Name"", ""Iron Cleaver"")"
41037,"NSLOCTEXT("""", ""ItemTable_41037_Name"", ""Legendary Weapon Repair Kit"")"
41038,"NSLOCTEXT("""", ""ItemTable_41038_Name"", ""Deep drink Waterskin"")"
41039,"NSLOCTEXT("""", ""ItemTable_41039_Name"", ""Maw of the Hyena"")"
41040,"NSLOCTEXT("""", ""ItemTable_41040_Name"", ""Legendary Armor Patch Kit"")"
41041,"NSLOCTEXT("""", ""ItemTable_41041_Name"", ""Khari Waterskin"")"
41051,"NSLOCTEXT("""", ""ItemTable_41051_Name"", ""Balanced Weapon Fitting"")"
41052,"NSLOCTEXT("""", ""ItemTable_41052_Name"", ""Simple Weapon Damage Kit"")"
41053,"NSLOCTEXT("""", ""ItemTable_41053_Name"", ""Weapon Damage Kit"")"
41054,"NSLOCTEXT("""", ""ItemTable_41054_Name"", ""Advanced Weapon Damage Kit"")"
41056,"NSLOCTEXT("""", ""ItemTable_41056_Name"", ""Simple Tool Upgrade Kit"")"
41057,"NSLOCTEXT("""", ""ItemTable_41057_Name"", ""Tool Upgrade Kit"")"
41058,"NSLOCTEXT("""", ""ItemTable_41058_Name"", ""Advanced Tool Upgrade Kit"")"
41059,"NSLOCTEXT("""", ""ItemTable_41059_Name"", ""Simple Blunted Weapon Fitting"")"
41060,"NSLOCTEXT("""", ""ItemTable_41060_Name"", ""Blunted Weapon Fitting"")"
41061,"NSLOCTEXT("""", ""ItemTable_41061_Name"", ""Advanced Blunted Weapon Fitting"")"
41063,"NSLOCTEXT("""", ""ItemTable_41063_Name"", ""Paring Blade"")"
41064,"NSLOCTEXT("""", ""ItemTable_41064_Name"", ""Simple Reinforcement Kit"")"
41065,"NSLOCTEXT("""", ""ItemTable_41065_Name"", ""Reinforcement Kit"")"
41066,"NSLOCTEXT("""", ""ItemTable_41066_Name"", ""Advanced Reinforcement Kit"")"
41067,"NSLOCTEXT("""", ""ItemTable_41067_Name"", ""Spiked Weapon Fitting"")"
41068,"NSLOCTEXT("""", ""ItemTable_41068_Name"", ""Armor Reduction Kit"")"
41069,"NSLOCTEXT("""", ""ItemTable_41069_Name"", ""Thin Armor Plating"")"
41070,"NSLOCTEXT("""", ""ItemTable_41070_Name"", ""Armor Plating"")"
41071,"NSLOCTEXT("""", ""ItemTable_41071_Name"", ""Thick Armor Plating"")"
41072,"NSLOCTEXT("""", ""ItemTable_41072_Name"", ""Simple Armor Rebalance Kit"")"
41073,"NSLOCTEXT("""", ""ItemTable_41073_Name"", ""Armor Rebalance Kit"")"
41074,"NSLOCTEXT("""", ""ItemTable_41074_Name"", ""Advanced Armor Rebalance Kit"")"
41075,"NSLOCTEXT("""", ""ItemTable_41075_Name"", ""Simple Armor Flexibility Kit"")"
41076,"NSLOCTEXT("""", ""ItemTable_41076_Name"", ""Armor Flexibility Kit"")"
41077,"NSLOCTEXT("""", ""ItemTable_41077_Name"", ""Advanced Armor Flexibility Kit"")"
50489,"NSLOCTEXT("""", ""ItemTable_50489_Name"", ""Two-Handed Iron Great Axe"")"
50490,"NSLOCTEXT("""", ""ItemTable_50490_Name"", ""Exceptional Two-Handed Iron Great Axe"")"
50491,"NSLOCTEXT("""", ""ItemTable_50491_Name"", ""Flawless Two-Handed Iron Great Axe"")"
50492,"NSLOCTEXT("""", ""ItemTable_50492_Name"", ""Star Metal Great Axe"")"
50493,"NSLOCTEXT("""", ""ItemTable_50493_Name"", ""Exceptional Star Metal Great Axe"")"
50494,"NSLOCTEXT("""", ""ItemTable_50494_Name"", ""Flawless Star Metal Great Axe"")"
50495,"NSLOCTEXT("""", ""ItemTable_50495_Name"", ""Iron Short Sword"")"
50496,"NSLOCTEXT("""", ""ItemTable_50496_Name"", ""Exceptional Iron Short Sword"")"
50497,"NSLOCTEXT("""", ""ItemTable_50497_Name"", ""Flawless Iron Short Sword"")"
50498,"NSLOCTEXT("""", ""ItemTable_50498_Name"", ""Star Metal Short Sword"")"
50499,"NSLOCTEXT("""", ""ItemTable_50499_Name"", ""Exceptional Star Metal Short Sword"")"
50500,"NSLOCTEXT("""", ""ItemTable_50500_Name"", ""Flawless Star Metal Short Sword"")"
50501,"NSLOCTEXT("""", ""ItemTable_50501_Name"", ""The Shank"")"
50502,"NSLOCTEXT("""", ""ItemTable_50502_Name"", ""The Predatory Blade"")"
50503,"NSLOCTEXT("""", ""ItemTable_50503_Name"", ""Maelstrom"")"
50504,"NSLOCTEXT("""", ""ItemTable_50504_Name"", ""Rage Hammer"")"
50505,"NSLOCTEXT("""", ""ItemTable_50505_Name"", ""Lying Bastard Sword"")"
50506,"NSLOCTEXT("""", ""ItemTable_50506_Name"", ""Sword of Crom"")"
50507,"NSLOCTEXT("""", ""ItemTable_50507_Name"", ""Corrupted Axe"")"
50508,"NSLOCTEXT("""", ""ItemTable_50508_Name"", ""The Festering One"")"
50509,"NSLOCTEXT("""", ""ItemTable_50509_Name"", ""Blade of Seven Winds"")"
50510,"NSLOCTEXT("""", ""ItemTable_50510_Name"", ""Lifeblood Spear"")"
50511,"NSLOCTEXT("""", ""ItemTable_50511_Name"", ""Drunkard\'s Blade"")"
50512,"NSLOCTEXT("""", ""ItemTable_50512_Name"", ""Wight Blade"")"
50513,"NSLOCTEXT("""", ""ItemTable_50513_Name"", ""Quake"")"
50514,"NSLOCTEXT("""", ""ItemTable_50514_Name"", ""Heated Argument"")"
50515,"NSLOCTEXT("""", ""ItemTable_50515_Name"", ""Quivering Arrow"")"
50516,"NSLOCTEXT("""", ""ItemTable_50516_Name"", ""Riptide"")"
50517,"NSLOCTEXT("""", ""ItemTable_50517_Name"", ""xx_riptide_projectile"")"
50518,"NSLOCTEXT("""", ""ItemTable_50518_Name"", ""Fangs of the Red Mother"")"
50519,"NSLOCTEXT("""", ""ItemTable_50519_Name"", ""XX_Thrown Axe"")"
50520,"NSLOCTEXT("""", ""ItemTable_50520_Name"", ""Final Breath of the Red Mother"")"
